program_started : 1563809268853829 : 8537
circBuffer.txt not found!
Starting with clean buffers
sent_message : 1563811872610149 : 10.0.85.48
sent_message : 1563811872803284 : 10.0.85.48
sent_message : 1563811873001467 : 10.0.85.48
sent_message : 1563811873190129 : 10.0.85.48
sent_message : 1563811873402775 : 10.0.85.48
sent_message : 1563811873577969 : 10.0.85.48
sent_message : 1563811873863401 : 10.0.85.48
sent_message : 1563811874110916 : 10.0.85.48
sent_message : 1563811874318991 : 10.0.85.48
sent_message : 1563811874502831 : 10.0.85.48
sent_message : 1563811874690989 : 10.0.85.48
sent_message : 1563811874872927 : 10.0.85.48
sent_message : 1563811875103517 : 10.0.85.48
sent_message : 1563811875313096 : 10.0.85.48
sent_message : 1563811875645736 : 10.0.85.48
sent_message : 1563811875868590 : 10.0.85.48
sent_message : 1563811876078868 : 10.0.85.48
sent_message : 1563811876277466 : 10.0.85.48
sent_message : 1563811876452482 : 10.0.85.48
sent_message : 1563811876622538 : 10.0.85.48
sent_message : 1563811876822065 : 10.0.85.48
sent_message : 1563811877010952 : 10.0.85.48
sent_message : 1563811877336021 : 10.0.85.48
received_rejected_message : 1563811877019465 : 10.0.85.48
received_rejected_message : 1563811877650303 : 10.0.85.48
received_rejected_message : 1563811877851682 : 10.0.85.48
received_rejected_message : 1563811878041446 : 10.0.85.48
received_rejected_message : 1563811878506942 : 10.0.85.48
received_rejected_message : 1563811878755224 : 10.0.85.48
received_rejected_message : 1563811878960327 : 10.0.85.48
received_rejected_message : 1563811879160345 : 10.0.85.48
received_rejected_message : 1563811879365087 : 10.0.85.48
received_rejected_message : 1563811879769624 : 10.0.85.48
received_rejected_message : 1563811880034832 : 10.0.85.48
received_rejected_message : 1563811880307258 : 10.0.85.48
received_rejected_message : 1563811880529719 : 10.0.85.48
received_rejected_message : 1563811880973119 : 10.0.85.48
received_rejected_message : 1563811881177530 : 10.0.85.48
received_rejected_message : 1563811881361266 : 10.0.85.48
received_rejected_message : 1563811881523846 : 10.0.85.48
received_rejected_message : 1563811881751727 : 10.0.85.48
received_rejected_message : 1563811882028686 : 10.0.85.48
received_rejected_message : 1563811882451505 : 10.0.85.48
received_rejected_message : 1563811882659697 : 10.0.85.48
received_rejected_message : 1563811883017306 : 10.0.85.48
received_rejected_message : 1563811883441876 : 10.0.85.48
received_rejected_message : 1563811883730143 : 10.0.85.48
received_rejected_message : 1563811883916920 : 10.0.85.48
generated_message : 1563811883951657
received_rejected_message : 1563811884123333 : 10.0.85.48
received_rejected_message : 1563811884516172 : 10.0.85.48
received_rejected_message : 1563811884708932 : 10.0.85.48
received_rejected_message : 1563811885137294 : 10.0.85.48
received_rejected_message : 1563811885416108 : 10.0.85.48
received_rejected_message : 1563811885624619 : 10.0.85.48
received_rejected_message : 1563811885833006 : 10.0.85.48
received_rejected_message : 1563811886232768 : 10.0.85.48
received_rejected_message : 1563811886422964 : 10.0.85.48
sent_message : 1563811908869749 : 10.0.85.48
received_rejected_message : 1563811917224140 : 10.0.85.48
received_rejected_message : 1563811917464192 : 10.0.85.48
generated_message : 1563812123953902
sent_message : 1563812162194108 : 10.0.85.48
received_accepted_message : 1563812168279201 : 10.0.85.48
generated_message : 1563812250848986
sent_message : 1563812291162029 : 10.0.85.48
