program_started : 1564269041356645 : 8535
circBuffer.txt not found!
Starting with clean buffers
received_rejected_message : 1564271184659852 : 10.0.85.46
received_accepted_message : 1564271184663685 : 10.0.85.46
received_rejected_message : 1564271186499192 : 10.0.85.38
received_rejected_message : 1564271186501783 : 10.0.85.38
received_rejected_message : 1564271187836117 : 10.0.85.37
sent_message : 1564271189676525 : 10.0.85.37
sent_message : 1564271189712475 : 10.0.85.38
received_accepted_message : 1564271360423422 : 10.0.85.46
received_accepted_message : 1564271362415411 : 10.0.85.38
received_rejected_message : 1564271362418566 : 10.0.85.38
received_rejected_message : 1564271364304204 : 10.0.85.37
received_rejected_message : 1564271364324887 : 10.0.85.37
sent_message : 1564271365464111 : 10.0.85.46
sent_message : 1564271365493232 : 10.0.85.37
sent_message : 1564271365495443 : 10.0.85.37
sent_message : 1564271365501364 : 10.0.85.38
received_rejected_message : 1564271379978096 : 10.0.85.46
received_accepted_message : 1564271403408727 : 10.0.85.37
sent_message : 1564271404561143 : 10.0.85.46
sent_message : 1564271404573236 : 10.0.85.38
received_rejected_message : 1564271419065184 : 10.0.85.46
received_rejected_message : 1564271420878985 : 10.0.85.38
generated_message : 1564271442194323
sent_message : 1564271443606040 : 10.0.85.46
sent_message : 1564271443617979 : 10.0.85.37
sent_message : 1564271443620289 : 10.0.85.38
server_device_disconnected : 1564271479219893 : 10.0.85.38
received_accepted_message : 1564271595141331 : 10.0.85.46
client_device_connected : 1564271599849325 : 10.0.85.48
sent_message : 1564271599853578 : 10.0.85.37
sent_message : 1564271599857602 : 10.0.85.48
sent_message : 1564271599859979 : 10.0.85.48
sent_message : 1564271599861879 : 10.0.85.48
sent_message : 1564271599863551 : 10.0.85.48
sent_message : 1564271599868235 : 10.0.85.48
sent_message : 1564271599870371 : 10.0.85.48
sent_message : 1564271599872472 : 10.0.85.48
sent_message : 1564271599874238 : 10.0.85.48
sent_message : 1564271599876021 : 10.0.85.48
sent_message : 1564271599878316 : 10.0.85.48
sent_message : 1564271599880803 : 10.0.85.48
sent_message : 1564271599883118 : 10.0.85.48
sent_message : 1564271599884013 : 10.0.85.48
sent_message : 1564271599885289 : 10.0.85.48
sent_message : 1564271599886192 : 10.0.85.48
sent_message : 1564271599887030 : 10.0.85.48
sent_message : 1564271599887895 : 10.0.85.48
sent_message : 1564271599888226 : 10.0.85.48
sent_message : 1564271599888870 : 10.0.85.48
sent_message : 1564271599889636 : 10.0.85.48
sent_message : 1564271599890370 : 10.0.85.48
sent_message : 1564271599890660 : 10.0.85.48
sent_message : 1564271599891312 : 10.0.85.48
sent_message : 1564271599895780 : 10.0.85.48
sent_message : 1564271599897129 : 10.0.85.48
sent_message : 1564271599898794 : 10.0.85.48
sent_message : 1564271599900382 : 10.0.85.48
sent_message : 1564271599902542 : 10.0.85.48
sent_message : 1564271599904266 : 10.0.85.48
sent_message : 1564271599905806 : 10.0.85.48
sent_message : 1564271599906149 : 10.0.85.48
sent_message : 1564271599906364 : 10.0.85.48
sent_message : 1564271599907041 : 10.0.85.48
sent_message : 1564271599907663 : 10.0.85.48
sent_message : 1564271599908286 : 10.0.85.48
sent_message : 1564271599908928 : 10.0.85.48
sent_message : 1564271599909564 : 10.0.85.48
sent_message : 1564271599910205 : 10.0.85.48
sent_message : 1564271599910849 : 10.0.85.48
sent_message : 1564271599911490 : 10.0.85.48
sent_message : 1564271599912350 : 10.0.85.48
sent_message : 1564271599917491 : 10.0.85.48
sent_message : 1564271599919210 : 10.0.85.48
sent_message : 1564271599920914 : 10.0.85.48
sent_message : 1564271599922718 : 10.0.85.48
received_rejected_message : 1564271607129393 : 10.0.85.48
received_rejected_message : 1564271607133531 : 10.0.85.48
received_rejected_message : 1564271607177875 : 10.0.85.48
received_rejected_message : 1564271607189146 : 10.0.85.48
received_rejected_message : 1564271607190806 : 10.0.85.48
received_rejected_message : 1564271607192009 : 10.0.85.48
received_rejected_message : 1564271607195945 : 10.0.85.48
received_rejected_message : 1564271607197039 : 10.0.85.48
received_rejected_message : 1564271607198261 : 10.0.85.48
received_rejected_message : 1564271607199473 : 10.0.85.48
received_rejected_message : 1564271607200527 : 10.0.85.48
received_rejected_message : 1564271607205321 : 10.0.85.48
received_rejected_message : 1564271607206698 : 10.0.85.48
received_rejected_message : 1564271607207901 : 10.0.85.48
received_rejected_message : 1564271607209085 : 10.0.85.48
received_rejected_message : 1564271607210274 : 10.0.85.48
received_rejected_message : 1564271607211476 : 10.0.85.48
received_rejected_message : 1564271607213552 : 10.0.85.48
received_rejected_message : 1564271607215554 : 10.0.85.48
received_rejected_message : 1564271607217091 : 10.0.85.48
received_rejected_message : 1564271607218210 : 10.0.85.48
received_rejected_message : 1564271607219288 : 10.0.85.48
received_rejected_message : 1564271607220430 : 10.0.85.48
received_rejected_message : 1564271607222493 : 10.0.85.48
received_rejected_message : 1564271607223343 : 10.0.85.48
received_rejected_message : 1564271607223887 : 10.0.85.48
received_rejected_message : 1564271607224401 : 10.0.85.48
received_rejected_message : 1564271607224907 : 10.0.85.48
received_rejected_message : 1564271607225302 : 10.0.85.48
received_rejected_message : 1564271607225681 : 10.0.85.48
received_rejected_message : 1564271607226056 : 10.0.85.48
received_rejected_message : 1564271607226432 : 10.0.85.48
received_rejected_message : 1564271607227769 : 10.0.85.48
received_rejected_message : 1564271617052975 : 10.0.85.37
received_accepted_message : 1564271714822511 : 10.0.85.37
sent_message : 1564271717120648 : 10.0.85.46
sent_message : 1564271717125924 : 10.0.85.48
received_accepted_message : 1564271724526453 : 10.0.85.48
received_rejected_message : 1564271724533446 : 10.0.85.48
received_rejected_message : 1564271731808214 : 10.0.85.46
received_rejected_message : 1564271731810345 : 10.0.85.46
received_rejected_message : 1564271734326632 : 10.0.85.37
sent_message : 1564271736526373 : 10.0.85.46
sent_message : 1564271736528556 : 10.0.85.37
generated_message : 1564271742211895
sent_message : 1564271756135559 : 10.0.85.46
sent_message : 1564271756146830 : 10.0.85.37
sent_message : 1564271756148452 : 10.0.85.48
received_accepted_message : 1564271907655130 : 10.0.85.46
received_rejected_message : 1564271910035264 : 10.0.85.37
sent_message : 1564271912630595 : 10.0.85.37
sent_message : 1564271912647052 : 10.0.85.48
received_rejected_message : 1564271919971871 : 10.0.85.48
generated_message : 1564271922225531
sent_message : 1564271932114077 : 10.0.85.46
sent_message : 1564271932117257 : 10.0.85.37
sent_message : 1564271932120051 : 10.0.85.48
received_accepted_message : 1564271959037831 : 10.0.85.48
received_rejected_message : 1564271966109893 : 10.0.85.46
received_rejected_message : 1564271968784745 : 10.0.85.37
sent_message : 1564271971248357 : 10.0.85.46
sent_message : 1564271971263164 : 10.0.85.37
generated_message : 1564271982234295
sent_message : 1564271990792327 : 10.0.85.46
sent_message : 1564271990804376 : 10.0.85.37
sent_message : 1564271990807031 : 10.0.85.48
received_accepted_message : 1564272007886603 : 10.0.85.37
sent_message : 1564272010315544 : 10.0.85.46
sent_message : 1564272010318896 : 10.0.85.48
received_rejected_message : 1564272017681423 : 10.0.85.48
received_rejected_message : 1564272024826366 : 10.0.85.46
received_accepted_message : 1564272024830403 : 10.0.85.46
received_rejected_message : 1564272027347376 : 10.0.85.37
sent_message : 1564272029916670 : 10.0.85.37
sent_message : 1564272029951041 : 10.0.85.48
received_rejected_message : 1564272037186338 : 10.0.85.48
generated_message : 1564272102246013
sent_message : 1564272108226495 : 10.0.85.46
sent_message : 1564272108244375 : 10.0.85.37
sent_message : 1564272108249269 : 10.0.85.48
received_accepted_message : 1564272125176925 : 10.0.85.37
sent_message : 1564272127765633 : 10.0.85.46
sent_message : 1564272127768231 : 10.0.85.48
received_rejected_message : 1564272134769042 : 10.0.85.48
received_accepted_message : 1564272134772089 : 10.0.85.48
received_rejected_message : 1564272142120936 : 10.0.85.46
received_rejected_message : 1564272142125175 : 10.0.85.46
received_rejected_message : 1564272144684017 : 10.0.85.37
sent_message : 1564272147337897 : 10.0.85.46
sent_message : 1564272147359702 : 10.0.85.37
received_accepted_message : 1564272193418929 : 10.0.85.48
received_rejected_message : 1564272200813561 : 10.0.85.46
received_rejected_message : 1564272203280674 : 10.0.85.37
sent_message : 1564272205999529 : 10.0.85.46
sent_message : 1564272206009644 : 10.0.85.37
received_accepted_message : 1564272300960518 : 10.0.85.37
sent_message : 1564272303653950 : 10.0.85.46
sent_message : 1564272303658161 : 10.0.85.48
received_rejected_message : 1564272310606123 : 10.0.85.48
received_accepted_message : 1564272310614847 : 10.0.85.48
received_rejected_message : 1564272317953600 : 10.0.85.46
received_rejected_message : 1564272317962824 : 10.0.85.46
received_accepted_message : 1564272317964904 : 10.0.85.46
received_rejected_message : 1564272320505958 : 10.0.85.37
received_rejected_message : 1564272320509647 : 10.0.85.37
sent_message : 1564272323229541 : 10.0.85.46
sent_message : 1564272323239192 : 10.0.85.37
sent_message : 1564272323241086 : 10.0.85.37
sent_message : 1564272323244435 : 10.0.85.48
received_rejected_message : 1564272330151307 : 10.0.85.48
received_accepted_message : 1564272369294386 : 10.0.85.48
received_rejected_message : 1564272376590123 : 10.0.85.46
received_accepted_message : 1564272376595700 : 10.0.85.46
received_rejected_message : 1564272379154788 : 10.0.85.37
received_rejected_message : 1564272379160487 : 10.0.85.37
sent_message : 1564272381960620 : 10.0.85.46
sent_message : 1564272381969202 : 10.0.85.37
sent_message : 1564272381983516 : 10.0.85.37
sent_message : 1564272381987955 : 10.0.85.48
received_rejected_message : 1564272388861789 : 10.0.85.48
generated_message : 1564272402259098
sent_message : 1564272421391375 : 10.0.85.46
sent_message : 1564272421408426 : 10.0.85.37
sent_message : 1564272421421969 : 10.0.85.48
generated_message : 1564272462279233
sent_message : 1564272480097655 : 10.0.85.46
sent_message : 1564272480103760 : 10.0.85.37
sent_message : 1564272480121644 : 10.0.85.48
received_accepted_message : 1564272493992747 : 10.0.85.46
received_rejected_message : 1564272496332571 : 10.0.85.37
sent_message : 1564272499571798 : 10.0.85.37
sent_message : 1564272499574710 : 10.0.85.48
received_rejected_message : 1564272506177477 : 10.0.85.48
received_accepted_message : 1564272555025057 : 10.0.85.37
sent_message : 1564272558159100 : 10.0.85.46
sent_message : 1564272558164409 : 10.0.85.48
received_rejected_message : 1564272564837502 : 10.0.85.48
received_rejected_message : 1564272572175613 : 10.0.85.46
generated_message : 1564272582295044
sent_message : 1564272597185379 : 10.0.85.46
sent_message : 1564272597200225 : 10.0.85.37
sent_message : 1564272597204297 : 10.0.85.48
generated_message : 1564272642307720
sent_message : 1564272655777317 : 10.0.85.46
sent_message : 1564272655791780 : 10.0.85.37
